ссылаться_VERB	refer_NOUN
вручную_ADV	manual_ADJ
наблюдение_NOUN	observation_NOUN
анализировать_VERB	analyze_VERB
журнал_NOUN	magazine_NOUN
побережье_NOUN	coast_NOUN
настоящий_ADJ	authentic_ADJ
загадочный_ADJ	enigmatic_ADJ
предрасположенность_NOUN	predisposition_NOUN
объяснять_VERB	explain_VERB
начать_VERB	begin_VERB
племя_NOUN	tribe_NOUN
ведущий_VERB	lead_NOUN
делегат_NOUN	delegate_NOUN
товарищ_NOUN	companion_NOUN
беспорядки_NOUN	disturbance_NOUN
великий_ADJ	great_NOUN
потомок_NOUN	descendant_NOUN
двигатель_NOUN	engine_NOUN
мэй_NOUN	mae_NOUN
коллекционер_NOUN	collector_NOUN
диверсификация_NOUN	diversification_NOUN
тихоокеанский_ADJ	pacific_ADJ
разоблачение_NOUN	expo_NOUN
территория_NOUN	territory_NOUN
воссоздать_VERB	reconstitute_VERB
руководство_NOUN	manual_NOUN
гранула_NOUN	granule_NOUN
разминирование_NOUN	clearance_NOUN
равенство_NOUN	parity_NOUN
локальный_ADJ	localize_VERB
противостоять_VERB	oppose_VERB
публикация_NOUN	post_NOUN
рецепт_NOUN	prescription_NOUN
перифразировать_VERB	paraphrase_VERB
родственник_NOUN	relative_NOUN
функция_NOUN	function_NOUN
праведный_ADJ	righteous_ADJ
связать_VERB	affiliate_VERB
сингл_NOUN	single_ADJ
наказание_NOUN	punishment_NOUN
стеллаж_NOUN	shelve_VERB
скважина_NOUN	well_NOUN
гнать_VERB	hijack_VERB
привлечение_NOUN	attract_VERB
страшный_ADV	scar_VERB
тело_NOUN	body_NOUN
опек_NOUN	tutelage_NOUN
болезнь_NOUN	sickness_NOUN
мелко_ADV	finely_ADV
шахтер_NOUN	miner_NOUN
модуль_NOUN	module_NOUN
кавалерия_NOUN	cavalry_NOUN
поочередно_ADV	alternately_ADV
руководство_NOUN	management_NOUN
напевать_VERB	hum_NOUN
таксономия_NOUN	taxonomy_NOUN
пустыня_NOUN	desert_NOUN
текстильный_ADJ	textile_NOUN
синдром_NOUN	syndrome_NOUN
основа_NOUN	basic_NOUN
лечить_VERB	cure_NOUN
разделять_VERB	share_NOUN
нажать_VERB	press_NOUN
сорваться_VERB	snap_VERB
перегрузить_VERB	overburden_VERB
бланк_NOUN	form_NOUN
реабилитация_NOUN	rehab_NOUN
взглянуть_VERB	glance_VERB
важность_NOUN	importance_NOUN
штраф_NOUN	penalty_NOUN
раскол_NOUN	schism_NOUN
эссе_NOUN	essay_NOUN
случаться_VERB	happen_VERB
стратегия_NOUN	strategy_NOUN
док_NOUN	dock_NOUN
принтер_VERB	printer_NOUN
параллелизм_NOUN	parallelism_NOUN
загрязнение_NOUN	pollution_NOUN
шпор_NOUN	spur_NOUN
очередь_NOUN	queue_NOUN
верующий_NOUN	faithful_ADJ
драфт_NOUN	draft_NOUN
община_NOUN	commune_NOUN
антенна_NOUN	antenna_NOUN
бесконечно_ADV	indefinitely_ADV
коллективный_ADJ	collective_ADJ
энтузиаст_NOUN	enthusiast_NOUN
стучать_VERB	knock_VERB
выявить_VERB	identify_VERB
этнограф_NOUN	ethnographer_NOUN
комбинаторика_NOUN	combinatoric_NOUN
искать_VERB	look_VERB
преследователь_NOUN	stalker_NOUN
юбка_NOUN	skirt_VERB
пополняться_VERB	replenish_VERB
сейф_NOUN	safe_ADJ
океанический_ADJ	oceanic_ADJ
рождаемость_NOUN	fertility_NOUN
запрет_NOUN	prohibition_NOUN
стол_NOUN	table_NOUN
принадлежать_VERB	belong_VERB
отправить_VERB	send_VERB
выжить_VERB	survivor_NOUN
бесчисленный_ADJ	innumerable_ADJ
музыкальность_NOUN	musicianship_NOUN
подчеркивать_VERB	highlight_NOUN
синтезатор_NOUN	synthesizer_NOUN
соперник_NOUN	rival_NOUN
включить_VERB	enable_ADJ
каменщик_NOUN	mason_NOUN
радостный_ADJ	cheerful_ADJ
вежливо_ADV	politely_ADV
вероятно_ADV	probably_ADV
состоять_VERB	compose_VERB
элементарный_ADJ	elementary_ADJ
презрение_NOUN	disdain_NOUN
необходимый_ADJ	necessary_ADJ
клоп_NOUN	bedbug_NOUN
нема_ADJ	mute_VERB
корова_NOUN	cow_VERB
нарушитель_NOUN	violator_NOUN
надежда_NOUN	hope_VERB
рыцарство_NOUN	chivalry_NOUN
ювелир_NOUN	jeweller_NOUN
ярость_NOUN	rage_VERB
связать_VERB	relate_VERB
швабский_ADJ	swabian_ADJ
микрорегион_NOUN	microregion_NOUN
синдикат_NOUN	syndicate_VERB
самоотверженность_NOUN	dedication_NOUN
начальный_NOUN	elementary_ADJ
извержение_NOUN	eruption_NOUN
прочный_ADJ	durable_ADJ
отметить_VERB	pin_VERB
астроном_NOUN	astronomer_NOUN
скамейка_NOUN	bench_VERB
пандемия_NOUN	pandemic_ADJ
сайдинг_NOUN	side_VERB
разрушение_NOUN	demolition_NOUN
ненавидеть_VERB	hate_NOUN
фармакология_NOUN	pharmacology_NOUN
цель_NOUN	purpose_NOUN
заготовка_NOUN	billet_NOUN
предсказать_VERB	predict_VERB
джунгли_NOUN	jungle_NOUN
отрицать_VERB	deny_VERB
пацифист_NOUN	pacifist_NOUN
правонарушитель_NOUN	offender_NOUN
компакт_NOUN	compact_VERB
судно_NOUN	vessel_NOUN
череп_NOUN	skull_NOUN
закуска_NOUN	appetizer_NOUN
каша_NOUN	porridge_NOUN
обсуждать_VERB	debate_VERB
общий_ADJ	common_ADJ
развлечение_NOUN	entertainment_NOUN
бисексуал_NOUN	bisexual_ADJ
недостаток_NOUN	lack_VERB
суррогат_NOUN	surrogate_NOUN
реагирование_NOUN	reactive_ADJ
лиственница_NOUN	larch_VERB
консультирование_NOUN	counsel_VERB
миротворец_NOUN	peacemaker_NOUN
справедливо_ADV	fairly_ADV
шар_NOUN	ball_NOUN
стратификация_NOUN	stratification_NOUN
приятель_NOUN	buddy_NOUN
преступник_NOUN	criminal_NOUN
соболь_NOUN	sable_ADJ
дифтонг_NOUN	diphthong_NOUN
идентифицировать_VERB	identifiable_ADJ
неандерталец_NOUN	neanderthal_NOUN
замечательный_ADJ	remarkable_ADJ
дж_NOUN	jam_NOUN
знаменитый_ADJ	famous_ADJ
возмущение_NOUN	indignation_NOUN
бить_VERB	murder_VERB
приют_NOUN	refuge_NOUN
наклон_NOUN	tilt_VERB
безумие_NOUN	insanity_NOUN
безмерно_ADV	immensely_ADV
считать_VERB	find_NOUN
сцепление_NOUN	chain_VERB
рэпер_NOUN	rapper_NOUN
молиться_VERB	pray_VERB
сумасшествие_NOUN	crazy_NOUN
вознаграждение_NOUN	remuneration_NOUN
эксперимент_NOUN	experimentation_NOUN
космология_NOUN	cosmology_NOUN
снимать_VERB	star_VERB
реестр_NOUN	roster_NOUN
смазка_NOUN	grease_NOUN
номинально_ADV	nominally_ADV
невыносимый_ADV	unbearable_ADJ
выбор_NOUN	choose_VERB
прогуливаться_VERB	stroll_VERB
мистраль_NOUN	mistral_ADJ
шкатулка_NOUN	casket_NOUN
минута_NOUN	moment_NOUN
транзистор_NOUN	transistor_NOUN
критик_NOUN	criticize_VERB
очередь_NOUN	queue_VERB
дыхание_NOUN	respiration_NOUN
модернизировать_VERB	retrofit_VERB
счет_NOUN	invoice_NOUN
рыболовство_NOUN	fishery_NOUN
лук_NOUN	bow_NOUN
ликвидация_NOUN	eradication_NOUN
упаковка_NOUN	package_NOUN
продолжать_VERB	continue_VERB
входить_VERB	enter_VERB
спать_VERB	sleep_NOUN
независимость_NOUN	independence_NOUN
рекомендовать_VERB	feature_VERB
убить_VERB	kill_NOUN
снимать_VERB	film_VERB
советовать_VERB	advise_VERB
независимый_ADJ	independent_NOUN
эзотеризм_NOUN	esotericism_NOUN
янки_NOUN	yank_VERB
родитель_NOUN	parent_ADJ
шея_NOUN	neck_VERB
классификация_NOUN	classification_NOUN
наступательный_ADJ	offensive_ADJ
оборонительный_ADJ	defensive_NOUN
модный_ADJ	fashion_NOUN
манипулятор_NOUN	manipulator_NOUN
надежный_NOUN	reliable_ADJ
присутствие_NOUN	presence_NOUN
решить_VERB	decide_VERB
охлаждение_NOUN	cool_VERB
танцор_NOUN	dancer_NOUN
искатель_NOUN	finder_NOUN
сервис_NOUN	tool_NOUN
пилить_VERB	saw_VERB
порода_NOUN	breed_VERB
выдр_NOUN	otter_NOUN
думать_VERB	think_NOUN
стресс_NOUN	stressful_ADJ
информировать_VERB	inform_NOUN
анальгетик_NOUN	analgesic_NOUN
метаболизм_NOUN	metabolism_NOUN
сертифицировать_ADJ	certify_VERB
лемур_NOUN	lemur_NOUN
материнство_NOUN	motherhood_NOUN
школьник_NOUN	pupil_NOUN
гениально_ADV	brilliant_ADJ
кольт_NOUN	colt_NOUN
интервал_NOUN	space_VERB
затрагивать_VERB	affect_NOUN
обман_NOUN	cheat_VERB
ложь_NOUN	lie_NOUN
лепной_ADJ	plasterwork_NOUN
причина_NOUN	cause_NOUN
конечность_NOUN	extremity_NOUN
гражданский_ADJ	civilian_ADJ
пушка_NOUN	cannon_NOUN
потрясти_VERB	shake_VERB
колдун_NOUN	sorcerer_NOUN
парадоксальный_ADJ	paradoxical_ADJ
пелагический_ADJ	pelagic_ADJ
волокно_NOUN	fiber_NOUN
подключение_NOUN	connection_NOUN
чрезмерно_ADV	excessive_ADJ
валюта_NOUN	currency_NOUN
липид_NOUN	lipid_NOUN
крупа_NOUN	grit_NOUN
сосуществование_NOUN	coexistence_NOUN
почтение_NOUN	reverence_NOUN
завещание_NOUN	testament_NOUN
послание_NOUN	message_NOUN
дь_NOUN	dem_NOUN
недостаток_NOUN	shortcoming_NOUN
общество_NOUN	society_NOUN
неоязычество_NOUN	neopaganism_NOUN
годовой_ADJ	annual_ADJ
гравировка_NOUN	engrave_VERB
роман_NOUN	roman_NOUN
хоронить_VERB	bury_VERB
сценарий_NOUN	script_VERB
субтитр_NOUN	subtitle_NOUN
допустить_ADJ	permissible_ADJ
красноречие_NOUN	eloquence_NOUN
выплата_NOUN	payment_NOUN
размещение_NOUN	post_VERB
стратегически_ADV	strategically_ADV
мягко_ADV	softly_ADV
широта_NOUN	latitude_NOUN
общежитие_NOUN	dorm_NOUN
далеко_ADV	away_ADV
пол_NOUN	semi_NOUN
доктор_NOUN	doctor_NOUN
плавно_ADV	seamlessly_ADV
пессимизм_NOUN	pessimism_NOUN
пинок_NOUN	pinky_NOUN
угрожать_VERB	threaten_VERB
бусы_NOUN	bead_NOUN
возврат_NOUN	refund_VERB
передача_NOUN	transfer_NOUN
важный_ADJ	important_ADJ
комментарий_NOUN	commentary_ADJ
модернизация_NOUN	modernization_NOUN
поглощение_NOUN	absorb_VERB
кабриолет_NOUN	convertible_ADJ
эфирный_ADJ	airtime_NOUN
диск_NOUN	disc_NOUN
гипотетически_ADV	hypothetical_ADJ
лоббист_NOUN	lobbyist_NOUN
естественность_NOUN	naturalness_NOUN
лизинг_NOUN	lease_VERB
канарейка_NOUN	canary_NOUN
меридиан_NOUN	meridian_NOUN
раковина_NOUN	sink_VERB
любовник_NOUN	lover_NOUN
умный_ADJ	intelligent_ADJ
посредник_NOUN	middleman_NOUN
реформировать_VERB	reform_VERB
бесплатный_ADJ	free_ADJ
заключение_NOUN	conclusion_NOUN
нетрудоспособность_NOUN	incapacity_NOUN
отдых_NOUN	rest_NOUN
заслужить_VERB	earn_VERB
серб_NOUN	serb_NOUN
буквально_ADV	literally_ADV
патоген_NOUN	pathogen_NOUN
покинуть_VERB	leave_NOUN
исчезать_VERB	disappear_VERB
квантование_NOUN	quantization_NOUN
псал_NOUN	psalm_NOUN
сот_NOUN	honeycomb_NOUN
резекция_NOUN	resection_NOUN
осознанно_ADV	consciously_ADV
влияние_NOUN	influence_NOUN
идеология_NOUN	ideology_NOUN
лента_NOUN	tape_NOUN
мушкет_NOUN	musket_NOUN
далее_ADV	next_ADV
анимировать_VERB	animate_VERB
писание_NOUN	scripture_NOUN
характер_NOUN	character_NOUN
зис_NOUN	vm_NOUN
размышление_NOUN	reflection_NOUN
скачок_NOUN	race_VERB
ужасно_ADV	awful_ADJ
трезвость_NOUN	sobriety_NOUN
полисахарида_NOUN	polysaccharide_NOUN
флиртовать_VERB	flirt_NOUN
высылка_NOUN	expulsion_NOUN
сферический_ADJ	spherical_ADJ
фюзеляж_NOUN	fuselage_NOUN
стул_NOUN	chair_NOUN
тепло_NOUN	heat_NOUN
семенный_ADJ	see_VERB
уменьшение_NOUN	decrease_VERB
чип_NOUN	chip_NOUN
знакомая_NOUN	familiar_ADJ
умножить_VERB	multiply_ADV
заметить_VERB	spot_VERB
пациент_NOUN	patient_NOUN
разумно_ADV	reasonable_ADJ
имперца_NOUN	imperial_NOUN
казна_NOUN	coffer_NOUN
крыса_NOUN	rat_NOUN
унитарный_ADJ	unitary_ADJ
балканский_ADJ	balkan_NOUN
дефис_NOUN	hyphen_NOUN
рытвина_NOUN	sulci_NOUN
стать_NOUN	flock_VERB
спирант_NOUN	fricative_ADJ
иметься_VERB	available_ADJ
часовой_NOUN	sentry_NOUN
философия_NOUN	philosophy_NOUN
аннулирование_NOUN	cancellation_NOUN
петух_NOUN	roost_NOUN
предложение_NOUN	sentence_NOUN
экологически_ADV	environmentally_ADV
извлечение_NOUN	extract_VERB
диапазон_NOUN	scope_NOUN
фосфорилирование_NOUN	phosphorylation_NOUN
серж_NOUN	serge_NOUN
слепота_NOUN	blindness_NOUN
подбор_NOUN	rebound_NOUN
коммерциализация_NOUN	commercialization_NOUN
феодальный_ADJ	feudal_ADJ
запас_NOUN	stockpile_NOUN
уборка_NOUN	clean_VERB
люк_NOUN	hatch_VERB
остыть_VERB	chill_NOUN
земля_NOUN	land_NOUN
страховщик_NOUN	insurer_NOUN
недостаток_NOUN	deficiency_NOUN
миска_NOUN	bowl_NOUN
магнетизм_NOUN	magnetism_NOUN
удовлетворение_NOUN	satisfy_VERB
штаб_NOUN	hq_NOUN
шина_NOUN	tire_NOUN
порно_ADV	porn_VERB
промышленность_NOUN	industry_NOUN
довольный_ADJ	satisfy_VERB
скептик_NOUN	skeptic_NOUN
эротический_ADJ	erotic_ADJ
тестирование_NOUN	test_VERB
проницательный_ADJ	perceptive_ADJ
шаблон_NOUN	pattern_NOUN
постановление_NOUN	ruling_NOUN
стрелять_VERB	shoot_NOUN
расстроить_VERB	upset_VERB
продукция_NOUN	product_NOUN
линкор_NOUN	battleship_NOUN
порт_NOUN	port_NOUN
отнести_VERB	characterize_VERB
минерализация_NOUN	mineralization_NOUN
пособничество_NOUN	aid_VERB
отдел_NOUN	division_NOUN
оборона_NOUN	defense_NOUN
биофизик_NOUN	biophysic_NOUN
интернационалист_NOUN	internationalist_NOUN
роковой_ADJ	fateful_ADJ
экономически_ADV	economically_ADV
зрение_NOUN	vision_NOUN
орфографически_ADV	orthographically_ADV
некорректность_NOUN	incorrectness_NOUN
многоугольник_NOUN	polygon_NOUN
яичник_NOUN	ovarian_ADJ
огромный_ADJ	immense_ADJ
атмосфера_NOUN	atmosphere_NOUN
беспристрастность_NOUN	impartial_ADJ
недвусмысленно_ADV	unequivocally_ADV
гордость_NOUN	proudly_ADV
позиция_NOUN	position_NOUN
грамматически_ADV	grammatically_ADV
погибнуть_VERB	die_VERB
читатель_NOUN	reader_NOUN
заявитель_NOUN	complainant_NOUN
перезахоронить_VERB	rebury_VERB
предоставить_VERB	grant_VERB
гидрогеология_NOUN	hydrogeology_NOUN
оборудование_NOUN	equipment_NOUN
пай_NOUN	pi_NOUN
купа_NOUN	coupe_NOUN
лыжник_NOUN	skier_NOUN
колдунья_NOUN	sorceress_NOUN
издать_VERB	issue_VERB
антропогенный_ADJ	anthropogenic_ADJ
пехота_NOUN	infantry_NOUN
самозванец_NOUN	imposter_NOUN
насчитать_VERB	count_VERB
крышка_NOUN	lid_NOUN
кричать_VERB	shout_NOUN
итог_NOUN	outcome_NOUN
магазин_NOUN	store_NOUN
наркотик_NOUN	narcotic_ADJ
вампир_NOUN	vampire_NOUN
сборка_NOUN	assembly_NOUN
грудной_ADJ	thoracic_ADJ
печь_NOUN	stove_NOUN
относить_VERB	chargeable_ADJ
навалом_ADV	bulk_VERB
грэс_NOUN	gre_NOUN
мальчишка_NOUN	boy_NOUN
происшествие_NOUN	accident_NOUN
производить_VERB	manufacture_NOUN
акклиматизация_NOUN	acclimatization_NOUN
захоронение_NOUN	burial_NOUN
приостановить_VERB	suspend_VERB
вес_NOUN	scale_NOUN
разработчик_NOUN	developer_NOUN
привыкнуть_VERB	accustom_VERB
идеал_NOUN	ideal_ADJ
ответить_VERB	reply_VERB
ожог_NOUN	burn_VERB
перевалка_NOUN	transshipment_NOUN
телец_NOUN	calf_NOUN
реконструкция_NOUN	reconstruction_NOUN
подъёмник_NOUN	lifter_NOUN
наслаждение_NOUN	pleasure_NOUN
прорыв_NOUN	breakthrough_NOUN
демон_NOUN	demon_NOUN
